"","par","mean","se_mean","sd","X2.5.","X25.","X50.","X75.","X97.5.","n_eff","Rhat","treatment"
"1","mix[1]",0.852048412164608,0.000307433847912387,0.051782736542125,0.737786161816155,0.820293171363592,0.857097867608059,0.889261112657101,0.938368739649657,28370.4767362355,0.999998499486007,1
"2","mix[2]",0.0202024352784653,0.000118967969530014,0.019855729608092,0.000520085940290588,0.00581495323038383,0.0141371860507174,0.0282505153250188,0.0735257042430442,27855.5412398641,0.999876219873901,1
"3","mix[3]",0.0210336079074386,0.000133755604456275,0.0207256204632684,0.000517107431282095,0.00608311990967957,0.0147916935194196,0.0290580804762888,0.0758228647537979,24009.941679142,0.999953768033802,1
"4","mix[4]",0.0661031061009175,0.000253051099823125,0.0377371147359822,0.0121777972838797,0.0382238008944943,0.0595233764158519,0.0872931682066596,0.157587248911461,22239.290413528,0.999970531500279,1
"5","mix[5]",0.0203314403388135,0.000133725611262274,0.0196131776848337,0.000550864191818769,0.0059910442097582,0.0143423556242567,0.0286651747631225,0.0725162635328956,21511.3042160885,0.999908416927729,1
"6","mix[6]",0.0202809982097569,0.00013652722593016,0.0198111260992432,0.000511802047870854,0.00598773733750987,0.0144446747121444,0.0281380046014143,0.0726653363092121,21056.1900903905,1.00004864635239,1
"7","mu",-2.06068158040661,0.00400817791173206,0.338904444163778,-2.80981230073905,-2.26307408126341,-2.03194483085198,-1.824603132668,-1.47999986341198,7149.25103707366,1.00057771320465,1
"8","tau",1.50200795283419,0.00444170732880357,0.375364746917057,0.920639485807718,1.23797417368689,1.45145643883625,1.70631362081108,2.38444777819,7141.79019352756,1.00047660523822,1
"9","z[1]",1.02205493104725,0.00340631032109743,0.353530018425776,0.373112725044011,0.781124568611597,1.00669777408958,1.24455130467215,1.75783227898165,10771.6980499952,1.00031868755684,1
"10","z[2]",-0.605941284172572,0.00507065446596025,0.722980350127283,-2.20239072275005,-1.05466405802362,-0.53727298981573,-0.0840206364233241,0.607651792335017,20329.4183658257,0.999874644727961,1
"11","z[3]",-0.601649467021773,0.00522812365532061,0.723139137716761,-2.19594025792125,-1.05732852823157,-0.528057322836147,-0.0775834419225745,0.605353415850861,19131.6326012606,1.00008476955583,1
"12","z[4]",0.852335388390773,0.00327504861321937,0.351845965018109,0.193221296097088,0.613671930177044,0.843548554254501,1.07340142646533,1.58589620809941,11541.69645169,1.00021675654305,1
"13","z[5]",-0.587902573735848,0.00515389926122819,0.708574590928997,-2.13656719668763,-1.03195525869764,-0.517609363625095,-0.0734204314316779,0.593457557755171,18901.6317770168,0.999978702579195,1
"14","z[6]",2.13927918960205,0.00500921076324364,0.5160554876638,1.24944211586985,1.77689883967668,2.09295408002264,2.45276000047485,3.29338284367746,10613.3916619682,1.00039884126159,1
"15","z[7]",-0.599283652421773,0.00531181066347239,0.72036574869821,-2.19564221523604,-1.047659428363,-0.523865552229261,-0.0780591375931673,0.596787694900401,18391.6603302649,0.999875080571996,1
"16","z[8]",1.02312913657769,0.00352006401853374,0.354313188565394,0.372741102020204,0.783720820245828,1.00501389511671,1.24567139414412,1.77388860668116,10131.4944942667,1.00046917354786,1
"17","z[9]",-0.599744205254643,0.00529273872492397,0.727745457236792,-2.20392080019235,-1.04579238292816,-0.522879857696785,-0.0733046274556351,0.607105039819147,18905.9321515124,1.00012801062083,1
"18","z[10]",-0.59710131794905,0.00490525774590256,0.715356049353694,-2.14930682412814,-1.05011554109292,-0.523325608965569,-0.0801143509720015,0.606131467164779,21267.7155780511,0.999885012611822,1
"19","z[11]",1.25967052547102,0.00432470800837476,0.425477214193822,0.551144844104211,0.968923934547146,1.21453473962979,1.50117945158351,2.23874531272063,9679.19040239706,1.00057062447924,1
"20","z[12]",1.57997613926673,0.00432615774922295,0.431507348047393,0.840636135600185,1.28145825659896,1.54507880690411,1.83374096160476,2.55195478224591,9948.82262919461,1.0004556259021,1
"21","z[13]",-0.60036540663505,0.00504341519692846,0.72615419988055,-2.1882104021887,-1.05279496650867,-0.537225932906787,-0.0707568183659418,0.611349863093101,20730.4276661716,1.00036285632071,1
"22","z[14]",0.332960879402802,0.00338111372225444,0.411211544531127,-0.519177783531718,0.073820728106705,0.3469564630381,0.607936030319548,1.106461851542,14791.4599121936,1.00010926421976,1
"23","z[15]",1.81736647079759,0.00465211581813808,0.487341859773388,0.999190954978482,1.47479371024145,1.77265078584367,2.11156138388393,2.89193522611144,10974.036390487,1.00009127839485,1
